HALTER_ID,ALTER,GESCHLECHT,STADTKREIS,STADTQUARTIER,RASSE
88437,61-70,m,9.0,92.0,Pekingese
88438,31-40,w,3.0,34.0,Chihuahua
88439,51-60,w,7.0,72.0,Terrier
88441,31-40,w,2.0,21.0,Kleinspitz
88444,51-60,w,7.0,73.0,Cairn Terrier
88449,41-50,w,2.0,24.0,Australian Silky Terrier
88455,41-50,w,7.0,74.0,Welsh Terrier
88462,31-40,w,7.0,73.0,Französische Bulldogge
88471,61-70,w,10.0,101.0,Yorkshire Terrier
88473,41-50,m,2.0,24.0,Jack Russel Terrier
88475,51-60,w,11.0,119.0,Rehpinscher
88480,61-70,m,8.0,83.0,Dalmatiner
88481,71-80,w,10.0,101.0,Jack Russel Terrier
88481,71-80,w,10.0,101.0,Jack Russel Terrier
88483,41-50,m,7.0,74.0,Bergamasker
88484,61-70,w,2.0,23.0,Mischling klein
88485,41-50,w,3.0,33.0,Sheltie
88490,41-50,w,12.0,121.0,Englische Bulldogge
88493,41-50,m,10.0,101.0,Pinscher
88494,61-70,w,12.0,123.0,Coton de Tulear
88496,41-50,m,8.0,81.0,Continental Bulldog
88500,61-70,m,12.0,123.0,Labrador Retriever
88505,31-40,m,10.0,101.0,Labrador Retriever
88508,51-60,w,10.0,102.0,Lagotto Romagnolo
88510,41-50,w,10.0,101.0,Labrador Retriever
88512,41-50,w,12.0,122.0,Pointer
88516,61-70,w,12.0,123.0,Tibet Terrier
88520,51-60,w,6.0,61.0,Tibet Terrier
88521,71-80,w,11.0,115.0,Border Terrier
88526,21-30,w,4.0,44.0,Yorkshire Terrier
88528,41-50,w,12.0,121.0,Volpino
88531,41-50,w,2.0,24.0,Mischling klein
88535,41-50,m,9.0,92.0,Labrador Retriever
88542,61-70,m,7.0,73.0,Border Collie
88543,41-50,w,10.0,101.0,Altdeutscher Hütehund
88546,51-60,w,7.0,72.0,Parson Russell Terrier
88547,41-50,m,3.0,34.0,Rhodesian Ridgeback
88559,61-70,w,8.0,82.0,Zwergpudel
88559,61-70,w,8.0,82.0,Zwergpudel
88564,41-50,m,3.0,34.0,Labrador Retriever
88565,31-40,w,9.0,92.0,Chihuahua
88565,31-40,w,9.0,92.0,Chihuahua
88567,61-70,w,6.0,63.0,Golden Retriever
88571,51-60,w,3.0,33.0,Collie
88572,71-80,w,4.0,44.0,Yorkshire Terrier
88575,51-60,w,12.0,122.0,Labrador Retriever
88579,61-70,w,2.0,21.0,Malteser
88580,51-60,w,9.0,92.0,Mischling klein
88582,61-70,w,9.0,92.0,Pekingese
88582,61-70,w,9.0,92.0,Havaneser
88585,41-50,w,11.0,111.0,Pinscher
88585,41-50,w,11.0,111.0,Jack Russel Terrier
88590,21-30,w,12.0,122.0,Chow Chow
88594,71-80,m,2.0,21.0,Labrador Retriever
88595,21-30,w,12.0,121.0,Papillon
88601,61-70,m,6.0,61.0,Labrador Retriever
88605,61-70,w,11.0,119.0,Jagdhund
88609,51-60,w,1.0,13.0,Shiba Inu
88614,51-60,w,7.0,72.0,Flat Coated Retriever
88614,51-60,w,7.0,72.0,Flat Coated Retriever
88616,31-40,m,3.0,33.0,Tibet Terrier
88617,31-40,w,12.0,121.0,Spitz
88618,51-60,m,7.0,71.0,Foxterrier
88621,31-40,m,3.0,34.0,American Staffordshire Terrier
88625,51-60,w,2.0,21.0,Lhasa Apso
88626,51-60,w,11.0,115.0,Labrador Retriever
88627,51-60,m,2.0,21.0,Labrador Retriever
88628,61-70,w,2.0,23.0,English Cocker Spaniel
88630,61-70,w,2.0,23.0,Golden Retriever
88632,71-80,w,8.0,82.0,Tibet Terrier
88634,41-50,w,4.0,41.0,Jack Russel Terrier
88636,51-60,m,9.0,92.0,Französische Bulldogge
88642,81-90,m,10.0,102.0,Chow Chow
88647,41-50,w,11.0,119.0,Volpino
88648,71-80,m,7.0,71.0,Mischling klein
88650,51-60,w,11.0,115.0,Lhasa Apso
88650,51-60,w,11.0,115.0,Lhasa Apso
88652,71-80,m,12.0,121.0,Jack Russel Terrier
88653,71-80,m,12.0,121.0,King Charles Spaniel
88654,51-60,w,6.0,61.0,Basset Griffon vendéen
88656,31-40,w,10.0,101.0,Berger blanc Suisse
88657,61-70,w,3.0,33.0,Cairn Terrier
88660,61-70,w,9.0,92.0,Yorkshire Terrier
88661,31-40,m,5.0,51.0,Dogo Argentino
88663,61-70,w,11.0,119.0,Golden Retriever
88664,41-50,m,8.0,83.0,Jack Russel Terrier
88665,21-30,w,6.0,63.0,Podenco Ibicenco
88667,61-70,w,8.0,83.0,Labrador Retriever
88670,51-60,w,4.0,44.0,Havaneser
88671,71-80,m,1.0,11.0,Mischling klein
88672,51-60,m,4.0,42.0,Jagdhund
88676,51-60,w,1.0,12.0,Belgischer Schäfer
88677,61-70,w,11.0,119.0,Französische Bulldogge
88678,51-60,w,10.0,101.0,Papillon
88678,51-60,w,10.0,101.0,Papillon
88681,51-60,w,5.0,51.0,Mischling klein
88684,61-70,m,2.0,24.0,Appenzeller
88686,41-50,m,12.0,121.0,Pinscher
88689,51-60,w,9.0,91.0,Labrador Retriever
88692,61-70,m,7.0,74.0,Mischling klein
88696,21-30,w,12.0,122.0,Mops
88697,61-70,w,6.0,61.0,Irish Terrier
88703,41-50,w,12.0,121.0,Deutscher Schäfer
88706,61-70,w,3.0,31.0,Spinone
88708,41-50,w,2.0,24.0,Appenzeller
88710,41-50,m,8.0,82.0,Polski Owczarek Nizinny
88712,71-80,w,11.0,115.0,Schäfer
88717,31-40,w,10.0,101.0,Pudel
88723,51-60,w,10.0,102.0,Malteser
88724,41-50,w,9.0,92.0,Mischling klein
88741,61-70,m,2.0,23.0,Tibet Terrier
88742,51-60,w,12.0,122.0,Maremmano
88743,41-50,m,2.0,21.0,Mischling klein
88743,41-50,m,2.0,21.0,Dogge
88751,41-50,w,12.0,123.0,Pinscher
88752,41-50,w,2.0,23.0,Grosspudel
88755,41-50,w,2.0,21.0,Scottish Terrier
88762,51-60,w,10.0,101.0,Pinscher
88770,51-60,w,11.0,115.0,Dachshund
88770,51-60,w,11.0,115.0,Dachshund
88772,41-50,w,2.0,23.0,Cattle Dog
88773,61-70,w,11.0,111.0,Pekingese
88774,31-40,m,5.0,51.0,Rauhaar Dackel
88776,31-40,w,11.0,119.0,Deutscher Schäfer
88776,31-40,w,11.0,119.0,Schäfer
88777,61-70,w,7.0,72.0,Cairn Terrier
88780,41-50,m,4.0,44.0,Zwergspitz
88783,41-50,w,11.0,115.0,Toller
88785,31-40,w,10.0,102.0,Mischling gross
88789,71-80,w,10.0,101.0,Jack Russel Terrier
88797,31-40,w,1.0,11.0,Malteser
88803,41-50,w,10.0,102.0,Malteser
88806,51-60,w,12.0,123.0,Chihuahua
88806,51-60,w,12.0,123.0,Chihuahua
88806,51-60,w,12.0,123.0,Chihuahua
88810,41-50,w,7.0,73.0,Nova Scotia Duck Tolling Retriever
88829,61-70,w,6.0,61.0,West Highland White Terrier
88836,41-50,m,10.0,101.0,Golden Retriever
88842,41-50,w,6.0,63.0,Flat Coated Retriever
88843,71-80,m,10.0,101.0,West Highland White Terrier
88844,51-60,m,8.0,82.0,Zwergpudel
88845,51-60,w,6.0,63.0,West Highland White Terrier
88850,51-60,w,9.0,92.0,Yorkshire Terrier
88850,51-60,w,9.0,92.0,Yorkshire Terrier
88850,51-60,w,9.0,92.0,Yorkshire Terrier
88852,61-70,w,3.0,31.0,Airedale Terrier
88857,51-60,w,7.0,74.0,Labrador Retriever
88862,61-70,w,3.0,34.0,Mischling klein
88865,51-60,w,5.0,52.0,Appenzeller
88866,41-50,m,2.0,24.0,Labrador Retriever
88866,41-50,m,2.0,24.0,Labrador Retriever
88868,51-60,w,10.0,101.0,Beagle
88871,51-60,w,11.0,119.0,Chihuahua
88871,51-60,w,11.0,119.0,Zwergschnauzer
88871,51-60,w,11.0,119.0,Chihuahua
88879,51-60,w,7.0,72.0,Weimaraner
88881,61-70,m,3.0,31.0,Labrador Retriever
88882,71-80,m,2.0,24.0,Labrador Retriever
88885,21-30,w,4.0,44.0,Bolonka Zwetna
88886,61-70,w,11.0,115.0,Dackel
88887,31-40,w,12.0,123.0,Beagle
88887,31-40,w,12.0,123.0,Beagle
88888,51-60,m,2.0,24.0,Langhaardackel
88888,51-60,m,2.0,24.0,Langhaardackel
88892,41-50,w,7.0,74.0,Field Spaniel
88893,31-40,w,9.0,91.0,Labrador Retriever
88897,81-90,w,7.0,74.0,Cairn Terrier
88898,61-70,w,3.0,31.0,Border Collie
88901,31-40,w,8.0,83.0,Mischling klein
88902,61-70,w,7.0,74.0,Schäfer
88903,41-50,m,11.0,115.0,Golden Retriever
88904,51-60,w,3.0,33.0,Elo
88905,51-60,m,10.0,101.0,Schnauzer
88907,31-40,w,9.0,92.0,Galgo Español
88923,51-60,w,12.0,122.0,Bolonka Zwetna
88923,51-60,w,12.0,122.0,Bolonka Zwetna
88923,51-60,w,12.0,122.0,West Highland White Terrier
88924,61-70,m,9.0,91.0,Mischling klein
88925,61-70,w,9.0,91.0,Parson Jack Russell Terrier
88928,51-60,w,9.0,92.0,Malteser
88928,51-60,w,9.0,92.0,Chihuahua
88929,51-60,m,3.0,34.0,Podenco
88930,51-60,w,9.0,92.0,Bergamasker
88930,51-60,w,9.0,92.0,Zwergpudel
88933,41-50,m,5.0,51.0,Jack Russel Terrier
88937,41-50,w,9.0,91.0,Deutscher Schäfer
88942,31-40,m,10.0,101.0,Bulldog
88943,71-80,m,7.0,74.0,Collie
88948,81-90,w,8.0,81.0,Spitz
88949,31-40,w,11.0,119.0,Mischling klein
88956,61-70,m,10.0,101.0,Jack Russel Terrier
88961,41-50,w,7.0,72.0,Beagle
88965,51-60,w,7.0,71.0,Labrador Retriever
88974,61-70,m,9.0,92.0,Labrador Retriever
88976,21-30,w,8.0,81.0,Löwchen
88980,71-80,m,12.0,122.0,Shih Tzu
88981,61-70,w,4.0,41.0,Mischling klein
88986,51-60,m,3.0,31.0,Mischling klein
88988,61-70,w,9.0,91.0,Toypudel
88993,41-50,w,7.0,72.0,Dackel
88995,51-60,w,7.0,71.0,West Highland White Terrier
88996,61-70,w,6.0,61.0,Mischling klein
88997,51-60,m,11.0,115.0,Schäfer
88998,51-60,w,10.0,102.0,Goldendoodle
88999,41-50,w,5.0,51.0,Pudel
89000,41-50,w,1.0,11.0,Husky
89003,31-40,w,6.0,63.0,Beauceron
89008,51-60,m,10.0,101.0,Basenji
89011,51-60,w,10.0,101.0,Bolonka Zwetna
89015,41-50,w,10.0,101.0,Zwergpinscher
89016,71-80,w,7.0,72.0,Belgischer Schäfer
89017,61-70,w,6.0,61.0,Hirtenhund
89018,21-30,w,2.0,21.0,Schnauzer
89023,61-70,w,9.0,91.0,Tibet Terrier
89025,51-60,w,3.0,31.0,Eurasier
89027,51-60,m,9.0,91.0,Deutscher Schäfer
89029,41-50,m,6.0,61.0,Schweizer Niederlaufhund
89031,51-60,w,10.0,102.0,Collie
89032,41-50,w,3.0,31.0,Mops
89033,51-60,m,11.0,119.0,Mischling klein
89033,51-60,m,11.0,119.0,Jack Russel Terrier
89034,31-40,w,11.0,119.0,Jack Russel Terrier
89034,31-40,w,11.0,119.0,Jack Russel Terrier
89038,41-50,w,3.0,34.0,Jack Russel Terrier
89045,51-60,w,11.0,111.0,Deutscher Schäfer
89047,51-60,w,7.0,73.0,Schapendoes
89048,51-60,w,3.0,34.0,Mops
89050,41-50,m,11.0,111.0,Mischling klein
89055,51-60,m,11.0,111.0,Yorkshire Terrier
89058,71-80,m,8.0,83.0,Deutscher Schäfer
89059,61-70,w,6.0,63.0,Mops
89062,31-40,m,6.0,63.0,American Bulldog
89063,51-60,m,4.0,42.0,Jack Russel Terrier
89063,51-60,m,4.0,42.0,Zwergpinscher
89065,41-50,m,3.0,31.0,Podenco
89067,51-60,w,12.0,122.0,Podenco
89069,31-40,w,2.0,23.0,Schäfer
89070,41-50,w,7.0,73.0,Galgo Español
89071,41-50,m,4.0,42.0,Mops
89076,51-60,w,8.0,83.0,Flat Coated Retriever
89080,41-50,w,2.0,21.0,Jack Russel Terrier
89081,51-60,m,3.0,34.0,Beauceron
89083,61-70,w,9.0,91.0,Mischling klein
89086,71-80,m,11.0,115.0,Chihuahua
89089,71-80,w,6.0,61.0,Münsterländer
89090,61-70,w,12.0,122.0,Labrador Retriever
89092,61-70,m,7.0,71.0,Mischling klein
89094,51-60,m,9.0,92.0,Parson Jack Russell Terrier
89099,41-50,w,9.0,92.0,Schäfer
89100,51-60,m,9.0,92.0,Jack Russel Terrier
89102,61-70,w,11.0,115.0,Yorkshire Terrier
89106,41-50,w,7.0,74.0,Labrador Retriever
89110,41-50,w,7.0,72.0,Parson Jack Russell Terrier
89113,51-60,w,7.0,74.0,Labrador Retriever
89115,51-60,w,9.0,92.0,Podenco
89118,31-40,w,5.0,51.0,Husky
89120,71-80,w,12.0,122.0,Dalmatiner
89127,51-60,w,11.0,115.0,Kromfohrländer
89127,51-60,w,11.0,115.0,Miniature Australien Shepard
89130,51-60,m,11.0,111.0,Husky
89135,31-40,w,5.0,51.0,Schäfer
89137,71-80,w,8.0,81.0,Zwergpudel
89139,41-50,m,2.0,24.0,Italienisches Windspiel
89141,41-50,w,12.0,121.0,Jack Russel Terrier
89143,41-50,w,12.0,121.0,Pekingese
89145,51-60,w,12.0,121.0,Golden Retriever
89148,61-70,w,2.0,21.0,Hirtenhund
89151,31-40,w,2.0,23.0,Chihuahua
89153,21-30,w,12.0,122.0,Boxer
89154,61-70,m,4.0,44.0,Jack Russel Terrier
89158,61-70,m,4.0,41.0,Chihuahua
89158,61-70,m,4.0,41.0,Chihuahua
89160,61-70,w,7.0,74.0,Coton de Tulear
89161,41-50,m,11.0,115.0,Belgischer Schäfer
89166,81-90,w,7.0,73.0,Malteser
89166,81-90,w,7.0,73.0,Malteser
89168,51-60,w,7.0,71.0,Lagotto Romagnolo
89169,71-80,w,11.0,119.0,Havaneser
89176,51-60,w,10.0,101.0,Yorkshire Terrier
89177,31-40,w,3.0,31.0,Chihuahua
89180,51-60,w,8.0,81.0,Jack Russel Terrier
89187,41-50,w,10.0,101.0,Yorkshire Terrier
89190,51-60,w,2.0,21.0,Cairn Terrier
89193,41-50,m,9.0,92.0,Riesenschnauzer
89194,41-50,w,11.0,119.0,Dogo Canario
89195,41-50,w,10.0,101.0,Mischling klein
89201,51-60,w,4.0,42.0,Pekingese
89203,31-40,m,9.0,92.0,American Staffordshire Terrier
89206,31-40,m,9.0,91.0,Malteser
89207,61-70,w,9.0,91.0,Pinscher
89208,61-70,w,7.0,73.0,Mischling klein
89209,31-40,w,10.0,101.0,Chihuahua
89209,31-40,w,10.0,101.0,Chihuahua
89212,41-50,w,11.0,115.0,Tibet Terrier
89219,61-70,w,11.0,111.0,Chihuahua
89221,31-40,m,4.0,42.0,Belgischer Schäfer
89222,51-60,w,6.0,61.0,Golden Retriever
89227,71-80,m,9.0,92.0,Chihuahua
89240,61-70,m,11.0,115.0,Yorkshire Terrier
89247,31-40,m,7.0,73.0,Rottweiler
89249,51-60,w,7.0,74.0,Deutscher Schäfer
89250,31-40,w,3.0,31.0,Weimaraner
89250,31-40,w,3.0,31.0,Chihuahua
89252,51-60,w,7.0,74.0,Mischling klein
89254,71-80,w,9.0,92.0,Labrador Retriever
89256,81-90,m,11.0,115.0,Irish Setter
89259,51-60,m,10.0,101.0,Jack Russel Terrier
89260,41-50,m,5.0,52.0,Jack Russel Terrier
89265,51-60,w,7.0,72.0,Tibet Terrier
89265,51-60,w,7.0,72.0,Tibet Terrier
89268,71-80,w,2.0,21.0,Shih Tzu
89269,51-60,w,7.0,71.0,Welsh Springer Spaniel
89271,41-50,w,6.0,63.0,Australian Terrier
89274,41-50,w,3.0,31.0,Rhodesian Ridgeback
89277,51-60,w,3.0,33.0,Berner Sennenhund
89279,71-80,m,8.0,82.0,Tervueren
89280,71-80,w,7.0,74.0,Lhasa Apso
89283,51-60,w,3.0,31.0,Pinscher
89286,51-60,w,2.0,23.0,Mischling klein
89290,41-50,m,9.0,92.0,Malteser
89291,31-40,w,9.0,92.0,Labrador Retriever
89292,31-40,m,5.0,52.0,Segugio
89293,41-50,m,11.0,115.0,Shih Tzu
89293,41-50,m,11.0,115.0,Chihuahua
89293,41-50,m,11.0,115.0,Shih Tzu
89295,71-80,w,11.0,119.0,Pudel
89296,61-70,w,9.0,92.0,Irish Terrier
89299,31-40,m,9.0,91.0,Beagle
89299,31-40,m,9.0,91.0,Greyhound
89302,61-70,m,6.0,63.0,English Setter
89303,51-60,m,9.0,92.0,Zwergpudel
89310,41-50,w,6.0,63.0,Dalmatiner
89313,21-30,w,9.0,91.0,Border Collie
89320,71-80,w,3.0,33.0,Zwergpudel
89321,51-60,m,7.0,72.0,West Highland White Terrier
89322,71-80,w,4.0,42.0,Deutscher Schäfer
89322,71-80,w,4.0,42.0,Dackel
89324,41-50,m,1.0,13.0,Jack Russel Terrier
89325,41-50,w,11.0,115.0,Belgischer Schäfer
89331,51-60,m,11.0,115.0,Pekingese
89332,51-60,w,1.0,11.0,Chihuahua
89332,51-60,w,1.0,11.0,Chihuahua
89333,71-80,m,9.0,92.0,Appenzeller
89340,31-40,w,2.0,24.0,Golden Retriever
89345,21-30,w,9.0,92.0,Mops
89347,71-80,w,4.0,41.0,West Highland White Terrier
89348,51-60,w,8.0,81.0,Schäfer
89349,71-80,m,3.0,31.0,Labrador Retriever
89350,41-50,w,7.0,73.0,Spanischer Windhund
89353,61-70,w,7.0,71.0,Continental Bulldog
89355,41-50,w,1.0,11.0,Neufundländer
89356,41-50,m,11.0,111.0,Mischling klein
89358,31-40,w,9.0,91.0,Mischling klein
89358,31-40,w,9.0,91.0,Jack Russel Terrier
89360,41-50,w,11.0,111.0,Bichon frisé
89362,51-60,m,11.0,115.0,Husky
89363,41-50,w,3.0,31.0,Chihuahua
89366,51-60,w,3.0,31.0,Jack Russel Terrier
89370,51-60,m,7.0,74.0,Malteser
89371,61-70,w,2.0,23.0,Mischling klein
89372,41-50,w,5.0,52.0,Scottish Terrier
89378,51-60,w,11.0,119.0,Italienisches Windspiel
89384,41-50,m,3.0,33.0,Zwergpudel
89394,41-50,w,7.0,72.0,Pudel
89399,71-80,m,12.0,122.0,American Staffordshire Terrier
89402,71-80,m,9.0,92.0,Collie
89406,21-30,w,3.0,31.0,Zwergpudel
89412,61-70,w,4.0,42.0,Malteser
89413,51-60,m,5.0,52.0,Parson Jack Russell Terrier
89414,61-70,w,2.0,24.0,Cairn Terrier
89415,51-60,w,7.0,74.0,Dachshund
89415,51-60,w,7.0,74.0,Dachshund
89416,31-40,w,10.0,101.0,Border Terrier
89422,31-40,w,4.0,44.0,Pekingese
89423,51-60,w,4.0,44.0,Yorkshire Terrier
89427,41-50,w,9.0,92.0,Zwergspitz
89427,41-50,w,9.0,92.0,Whippet
89427,41-50,w,9.0,92.0,Galgo
89433,41-50,w,11.0,115.0,Chihuahua
89433,41-50,w,11.0,115.0,Chihuahua
89433,41-50,w,11.0,115.0,Yorkshire Terrier
89436,71-80,m,9.0,92.0,Malteser
89438,51-60,m,7.0,71.0,American Bulldog
89439,71-80,m,3.0,34.0,Dackel
89439,71-80,m,3.0,34.0,Dackel
89441,61-70,w,10.0,102.0,Yorkshire Terrier
89445,81-90,w,12.0,123.0,Chihuahua
89448,51-60,w,6.0,61.0,Chihuahua
89450,51-60,m,8.0,81.0,Labrador Retriever
89451,21-30,w,11.0,119.0,Tervueren
89451,21-30,w,11.0,119.0,Malinois
89453,61-70,w,10.0,102.0,Havaneser
89454,51-60,m,3.0,33.0,Border Collie
89458,61-70,m,2.0,21.0,Flat Coated Retriever
89459,61-70,w,4.0,41.0,Toypudel
89461,41-50,w,9.0,92.0,Dackel
89462,41-50,w,7.0,72.0,Bergamasker
89466,41-50,w,9.0,91.0,Chihuahua
89474,41-50,m,3.0,34.0,Dalmatiner
89477,71-80,w,3.0,34.0,Zwergpudel
89478,41-50,w,7.0,71.0,Rauhaar Dackel
89480,31-40,w,3.0,31.0,Magyar Viszla
89482,51-60,w,7.0,74.0,Havaneser
89482,51-60,w,7.0,74.0,Havaneser
89483,51-60,w,6.0,61.0,Yorkshire Terrier
89487,41-50,m,9.0,92.0,West Highland White Terrier
89487,41-50,m,9.0,92.0,West Highland White Terrier
89489,31-40,w,3.0,34.0,Gos d'Atura Català
89494,41-50,w,2.0,23.0,Beagle
89496,41-50,w,11.0,115.0,Chihuahua
89497,61-70,w,7.0,72.0,Berger des Pyrenées
89497,61-70,w,7.0,72.0,Terrier
89498,51-60,m,9.0,92.0,Boxer
89503,51-60,w,3.0,31.0,Chihuahua
89504,51-60,w,9.0,92.0,Jack Russel Terrier
89507,31-40,w,3.0,33.0,Toypudel
89511,41-50,m,11.0,115.0,Mischling klein
89519,61-70,w,2.0,21.0,Bolonka Zwetna
89520,51-60,w,11.0,115.0,Mischling klein
89523,71-80,w,7.0,74.0,Podenco
89524,51-60,w,10.0,101.0,Magyar Viszla
89525,51-60,m,7.0,72.0,Parson Jack Russell Terrier
89526,31-40,w,9.0,92.0,Appenzeller
89528,31-40,w,5.0,51.0,Mischling klein
89529,61-70,m,3.0,33.0,Cavalier King Charles Spaniel
89533,61-70,w,7.0,74.0,Appenzeller
89534,61-70,m,9.0,92.0,Yorkshire Terrier
89538,61-70,w,7.0,74.0,Mischling klein
89539,41-50,m,11.0,119.0,Terrier
89545,61-70,m,7.0,71.0,Boxer
89546,31-40,w,7.0,72.0,Jack Russel Terrier
89546,31-40,w,7.0,72.0,Parson Jack Russell Terrier
89555,41-50,w,7.0,71.0,Papillon
89556,41-50,m,3.0,34.0,Dackel
89557,41-50,w,2.0,24.0,Labrador Retriever
89558,71-80,w,3.0,34.0,West Highland White Terrier
89559,41-50,w,9.0,92.0,Malteser
89564,41-50,w,8.0,82.0,Podenco Ibicenco
89565,51-60,w,4.0,42.0,Border Collie
89570,31-40,m,11.0,111.0,Pinscher
89570,31-40,m,11.0,111.0,Pinscher
89572,41-50,w,3.0,31.0,Pinscher
89575,51-60,w,11.0,119.0,Windhund
89584,21-30,w,5.0,51.0,Podenco
89585,41-50,w,9.0,91.0,Appenzeller
89586,81-90,w,7.0,72.0,Pudel
89587,61-70,m,8.0,81.0,Weimaraner
89588,31-40,w,10.0,102.0,Chihuahua
89591,61-70,m,6.0,63.0,Berger de Brie
89594,41-50,w,1.0,14.0,Chihuahua
89594,41-50,w,1.0,14.0,Chihuahua
89594,41-50,w,1.0,14.0,Chihuahua
89595,31-40,w,3.0,31.0,Thai Ridgeback
89597,41-50,w,2.0,21.0,Pinscher
89603,41-50,m,6.0,61.0,Dalmatiner
89603,41-50,m,6.0,61.0,Papillon
89604,61-70,m,1.0,13.0,English Setter
89604,61-70,m,1.0,13.0,English Setter
89606,31-40,m,4.0,42.0,Maremma-Abruzzenhund
89608,51-60,w,7.0,73.0,Italienisches Windspiel
89609,31-40,w,2.0,21.0,Australian Cattle Dog
89612,71-80,m,3.0,33.0,Labrador Retriever
89613,31-40,w,9.0,92.0,Australian Shepherd
89613,31-40,w,9.0,92.0,Border Collie
89618,71-80,m,7.0,72.0,Eurasier
89623,41-50,m,9.0,91.0,Zwergspitz
89623,41-50,m,9.0,91.0,Entlebucher Sennenhund
89623,41-50,m,9.0,91.0,Pomeranian
89625,31-40,w,9.0,91.0,Terrier
89631,31-40,w,10.0,101.0,Whippet
89632,31-40,m,11.0,119.0,Parson Russell Terrier
89633,51-60,w,7.0,74.0,Lakeland Terrier
89638,31-40,w,2.0,23.0,Bichon frisé
89644,31-40,w,3.0,31.0,Australian Shepherd
89645,31-40,m,5.0,51.0,Labrador Retriever
89648,41-50,w,3.0,33.0,Labrador Retriever
89650,41-50,m,8.0,82.0,Dachshund
89651,31-40,w,9.0,91.0,Chihuahua
89657,41-50,m,11.0,115.0,Labrador Retriever
89658,31-40,w,12.0,123.0,Husky
89658,31-40,w,12.0,123.0,Deutscher Schäfer
89661,51-60,m,3.0,31.0,Belgischer Schäfer
89664,31-40,m,4.0,42.0,Chihuahua
89666,41-50,w,3.0,33.0,Mops
89667,51-60,w,4.0,42.0,Chihuahua
89670,41-50,w,6.0,63.0,Foxterrier
89677,51-60,m,3.0,31.0,Jack Russel Terrier
89677,51-60,m,3.0,31.0,Jack Russel Terrier
89679,71-80,w,7.0,72.0,Pudel
89680,61-70,w,11.0,115.0,Malteser
89682,51-60,w,2.0,21.0,Malteser
89683,51-60,m,11.0,119.0,Malteser
89685,31-40,w,3.0,31.0,Chihuahua
89685,31-40,w,3.0,31.0,Chihuahua
89687,31-40,m,6.0,63.0,Schwedischer Vallhund
89687,31-40,m,6.0,63.0,Podenco
89689,31-40,w,6.0,63.0,Chihuahua
89690,61-70,w,4.0,44.0,Pekingese
89690,61-70,w,4.0,44.0,Pekingese
89691,61-70,w,10.0,101.0,Chihuahua
89700,61-70,m,12.0,123.0,Bergamasker
89704,41-50,w,10.0,101.0,Chihuahua
89704,41-50,w,10.0,101.0,Chihuahua
89705,41-50,w,10.0,101.0,Shetland Sheepdog
89706,31-40,m,11.0,111.0,Deutscher Vorstehhund
89707,51-60,w,12.0,121.0,Chihuahua
89707,51-60,w,12.0,121.0,Chihuahua
89709,51-60,w,9.0,92.0,Chihuahua
89710,41-50,m,9.0,92.0,Golden Retriever
89712,51-60,w,7.0,74.0,Manchester Terrier
89717,31-40,w,9.0,91.0,Münsterländer
89719,51-60,m,1.0,13.0,Labrador Retriever
89722,31-40,m,2.0,24.0,Rhodesian Ridgeback
89723,71-80,m,10.0,101.0,Boston Terrier
89726,31-40,m,2.0,21.0,Schäfer
89728,31-40,w,6.0,61.0,Hirtenhund
89729,51-60,m,10.0,102.0,Appenzeller
89732,31-40,m,5.0,51.0,Rauhaar Dackel
89733,71-80,m,8.0,82.0,Jack Russel Terrier
89736,71-80,m,11.0,111.0,Yorkshire Terrier
89737,61-70,w,2.0,21.0,Golden Retriever
89739,51-60,m,10.0,101.0,Kromfohrländer
89745,41-50,m,12.0,122.0,West Highland White Terrier
89747,51-60,m,11.0,115.0,Beagle
89747,51-60,m,11.0,115.0,Poitevin Jagdhund
89752,41-50,m,12.0,122.0,Parson Russell Terrier
89752,41-50,m,12.0,122.0,Vizsla
89753,31-40,w,7.0,74.0,Deutscher Schäfer
89756,41-50,m,11.0,111.0,Schäfer
89757,51-60,w,6.0,61.0,Mischling klein
89758,51-60,m,2.0,23.0,Mischling klein
89760,61-70,w,3.0,33.0,Papillon
89765,31-40,w,4.0,41.0,Terrier
89766,41-50,m,9.0,92.0,Französische Bulldogge
89774,31-40,w,3.0,31.0,Parson Jack Russell Terrier
89777,21-30,m,11.0,115.0,Chihuahua
89778,41-50,w,10.0,101.0,Berger des Pyrenées
89779,71-80,m,7.0,74.0,Mischling klein
90013,51-60,m,3.0,33.0,Altdeutscher Schäfer
90049,31-40,w,9.0,92.0,Jack Russel Terrier
90050,51-60,w,6.0,61.0,Jack Russel Terrier
90050,51-60,w,6.0,61.0,Mischling klein
90050,51-60,w,6.0,61.0,Schäfer
90059,51-60,m,10.0,101.0,Nova Scotia Duck Tolling Retriever
90077,61-70,m,8.0,81.0,Foxterrier
90083,61-70,w,8.0,83.0,Langhaardackel
90087,71-80,m,7.0,74.0,Rauhaar Dackel
90122,51-60,w,12.0,122.0,Rottweiler
90192,31-40,m,3.0,34.0,Cocker Spaniel
90193,51-60,w,10.0,102.0,Chihuahua
90259,31-40,m,3.0,34.0,Cocker Spaniel
90293,41-50,w,2.0,24.0,West Highland White Terrier
90305,41-50,m,7.0,72.0,Norfolk Terrier
90319,41-50,w,4.0,44.0,Belgischer Schäfer
90324,71-80,w,3.0,34.0,Sheltie
90328,31-40,w,4.0,42.0,Französische Bulldogge
90344,,m,,,Shih Tzu
